2022-03-21T09:45:02.278195,86.0
2022-03-21T10:00:02.463828,95.0
2022-03-21T10:15:02.538509,128.0
2022-03-21T10:30:01.891197,108.0
2022-03-21T10:45:02.154203,180.0
2022-03-21T11:00:02.250305,180.0
2022-03-21T11:15:02.511182,167.0
2022-03-21T11:30:02.017051,180.0
2022-03-21T11:45:01.841875,180.0
2022-03-21T12:00:02.005315,180.0
2022-03-21T12:15:02.316721,180.0
2022-03-21T12:30:01.770526,180.0
2022-03-21T12:45:02.087201,180.0
2022-03-21T13:00:02.603055,180.0
2022-03-21T13:15:01.810061,180.0
2022-03-21T13:30:02.153821,127.0
2022-03-21T13:45:02.606781,171.0
2022-03-21T14:00:02.104256,180.0
2022-03-21T14:15:02.400810,165.0
2022-03-21T14:30:02.386369,143.0
2022-03-21T14:45:01.711039,135.0
2022-03-21T15:00:02.045370,120.0
2022-03-21T15:15:02.339856,105.0
2022-03-21T15:30:02.696539,90.0
2022-03-21T15:45:01.930154,75.0
2022-03-21T16:00:02.272111,60.0
2022-03-21T16:15:02.088546,45.0
2022-03-21T16:30:02.270807,30.0
2022-03-21T16:45:02.508965,15.0
2022-03-21T17:00:02.139960,1.0
2022-03-22T08:15:01.807777,22.0
2022-03-22T08:30:02.059284,63.0
2022-03-22T08:45:02.448883,49.0
2022-03-22T09:00:01.747936,164.0
2022-03-22T09:15:02.065074,60.0
2022-03-22T09:30:02.449531,116.0
2022-03-22T09:45:05.877826,123.0
2022-03-22T10:00:01.739944,131.0
2022-03-22T10:15:02.713077,146.0
2022-03-22T10:30:02.054387,180.0
2022-03-22T10:45:01.773493,136.0
2022-03-22T11:00:02.245428,180.0
2022-03-22T11:15:01.845219,180.0
2022-03-22T11:30:02.479944,180.0
2022-03-22T11:45:02.600781,180.0
2022-03-22T12:00:01.938484,125.0
2022-03-22T12:15:02.555901,115.0
2022-03-22T12:30:01.652771,156.0
2022-03-22T12:45:01.791931,180.0
2022-03-22T13:00:02.587684,180.0
2022-03-22T13:15:02.730617,159.0
2022-03-22T13:30:01.861414,180.0
2022-03-22T13:45:01.925767,180.0
2022-03-22T14:00:02.409480,145.0
2022-03-22T14:15:02.530679,67.0
2022-03-22T14:30:01.918311,102.0
2022-03-22T14:45:02.421479,131.0
2022-03-22T15:00:01.764107,69.0
2022-03-22T15:15:02.586754,93.0
2022-03-22T15:30:02.284220,90.0
2022-03-22T15:45:01.839095,35.0
2022-03-22T16:00:02.043999,23.0
2022-03-22T16:15:02.640689,45.0
2022-03-22T16:30:01.879202,30.0
2022-03-22T16:45:02.139356,15.0
2022-03-22T17:00:02.605350,1.0
2022-03-23T08:15:01.913552,17.0
2022-03-23T08:30:02.084572,44.0
2022-03-23T08:45:01.649241,45.0
2022-03-23T09:00:01.823901,69.0
2022-03-23T09:15:02.446753,40.0
2022-03-23T09:30:01.640862,66.0
2022-03-23T09:45:03.151741,46.0
2022-03-23T10:00:02.157588,78.0
2022-03-23T10:15:02.626302,155.0
2022-03-23T10:30:02.123048,179.0
2022-03-23T10:45:02.604348,156.0
2022-03-23T11:00:02.145796,180.0
2022-03-23T11:15:02.267852,180.0
2022-03-23T11:30:02.634688,180.0
2022-03-23T11:45:02.293061,142.0
2022-03-23T12:00:01.929879,157.0
2022-03-23T12:15:01.983318,180.0
2022-03-23T12:30:02.549497,180.0
2022-03-23T12:45:02.221891,180.0
2022-03-23T13:00:02.310034,143.0
2022-03-23T13:15:02.485905,180.0
2022-03-23T13:30:01.929211,180.0
2022-03-23T13:45:01.968343,180.0
2022-03-23T14:00:02.567918,180.0
2022-03-23T14:15:01.770499,117.0
2022-03-23T14:30:01.809876,150.0
2022-03-23T14:45:02.703494,135.0
2022-03-23T15:00:02.329863,101.0
2022-03-23T15:15:02.219694,105.0
2022-03-23T15:30:02.322865,60.0
2022-03-23T15:45:01.755833,75.0
2022-03-23T16:00:01.826641,53.0
2022-03-23T16:15:02.094769,45.0
2022-03-23T16:30:02.295417,30.0
2022-03-23T16:45:01.639021,15.0
2022-03-23T17:00:01.907340,1.0
2022-03-24T08:15:02.597783,18.0
2022-03-24T08:30:02.302093,16.0
2022-03-24T08:45:02.567438,23.0
2022-03-24T09:00:02.289636,40.0
2022-03-24T09:15:02.175406,43.0
2022-03-24T09:30:02.426643,68.0
2022-03-24T09:45:02.503569,45.0
2022-03-24T10:00:02.062189,61.0
2022-03-24T10:15:02.079743,95.0
2022-03-24T10:30:02.481197,90.0
2022-03-24T10:45:01.700148,88.0
2022-03-24T11:00:02.710778,111.0
2022-03-24T11:15:02.262654,51.0
2022-03-24T11:30:02.393413,83.0
2022-03-24T11:45:01.829111,84.0
2022-03-24T12:00:02.074115,130.0
2022-03-24T12:15:02.406548,103.0
2022-03-24T12:30:02.270896,128.0
2022-03-24T12:45:02.485315,102.0
2022-03-24T13:00:01.740737,164.0
2022-03-24T13:15:02.101709,153.0
2022-03-24T13:30:01.749670,180.0
2022-03-24T13:45:01.810737,180.0
2022-03-24T14:00:02.232124,162.0
2022-03-24T14:15:02.665099,157.0
2022-03-24T14:30:02.333605,110.0
2022-03-24T14:45:02.495960,109.0
2022-03-24T15:00:01.768531,97.0
2022-03-24T15:15:02.098772,105.0
2022-03-24T15:30:02.688137,82.0
2022-03-24T15:45:01.689494,44.0
2022-03-24T16:00:02.160893,55.0
2022-03-24T16:15:02.203179,45.0
2022-03-24T16:30:02.334681,30.0
2022-03-24T16:45:02.141105,15.0
2022-03-24T17:00:02.493186,1.0
2022-03-25T08:15:02.571438,9.0
2022-03-25T08:30:04.654507,13.0
2022-03-25T08:45:01.877400,26.0
2022-03-25T09:00:01.832172,23.0
2022-03-25T09:15:02.782016,16.0
2022-03-25T09:30:01.797371,28.0
2022-03-25T09:45:02.027969,19.0
2022-03-25T10:00:02.122384,33.0
2022-03-25T10:15:02.078142,51.0
2022-03-25T10:30:01.726128,37.0
2022-03-25T10:45:01.911022,36.0
2022-03-25T11:00:02.386288,60.0
2022-03-25T11:15:01.682631,61.0
2022-03-25T11:30:01.987687,59.0
2022-03-25T11:45:02.339496,167.0
2022-03-25T12:00:02.654582,180.0
2022-03-25T12:15:01.695516,146.0
2022-03-25T12:30:03.337910,115.0
2022-03-25T12:45:03.143485,112.0
2022-03-25T13:00:03.810746,134.0
2022-03-25T13:15:05.196383,180.0
2022-03-25T13:30:04.002783,180.0
2022-03-25T13:45:02.508289,180.0
2022-03-25T14:00:02.473519,153.0
2022-03-25T14:15:02.838106,134.0
2022-03-25T14:30:02.645868,119.0
2022-03-25T14:45:01.929017,67.0
2022-03-25T15:00:02.038040,120.0
2022-03-25T15:15:02.265453,105.0
2022-03-25T15:30:02.689403,90.0
2022-03-25T15:45:02.104912,75.0
2022-03-25T16:00:02.360014,24.0
2022-03-25T16:15:02.317157,29.0
2022-03-25T16:30:02.673440,30.0
2022-03-25T16:45:02.652322,15.0
2022-03-25T17:00:01.913737,1.0
2022-03-28T08:15:02.244716,4.0
2022-03-28T08:30:02.501171,21.0
2022-03-28T08:45:05.633275,41.0
2022-03-28T09:00:04.629638,56.0
2022-03-28T09:15:02.380909,21.0
2022-03-28T09:30:02.410912,44.0
2022-03-28T09:45:02.138734,72.0
2022-03-28T10:00:02.384145,76.0
2022-03-28T10:15:02.661515,131.0
2022-03-28T10:30:02.068344,151.0
2022-03-28T10:45:02.417875,105.0
2022-03-28T11:00:01.750398,169.0
2022-03-28T11:15:02.753188,180.0
2022-03-28T11:30:02.275258,171.0
2022-03-28T11:45:02.540204,159.0
2022-03-28T12:00:01.967017,180.0
2022-03-28T12:15:02.404007,180.0
2022-03-28T12:30:02.132084,180.0
2022-03-28T12:45:02.301269,180.0
2022-03-28T13:00:02.633927,180.0
2022-03-28T13:15:02.325383,180.0
2022-03-28T13:30:02.646620,180.0
2022-03-28T13:45:02.012886,180.0
2022-03-28T14:00:02.159826,180.0
2022-03-28T14:15:02.459857,165.0
2022-03-28T14:30:01.809778,150.0
2022-03-28T14:45:02.022030,135.0
2022-03-28T15:00:01.973946,120.0
2022-03-28T15:15:02.597327,105.0
2022-03-28T15:30:02.362799,90.0
2022-03-28T15:45:02.865600,75.0
2022-03-28T16:00:02.042406,60.0
2022-03-28T16:15:01.853663,45.0
2022-03-28T16:30:02.121378,30.0
2022-03-28T16:45:01.772655,15.0
2022-03-28T17:00:01.844612,1.0
2022-03-29T08:15:01.809833,16.0
2022-03-29T08:30:01.975022,32.0
2022-03-29T08:45:04.067008,67.0
2022-03-29T09:00:04.111088,93.0
2022-03-29T09:15:06.185447,44.0
2022-03-29T09:30:02.113960,80.0
2022-03-29T09:45:01.914576,89.0
2022-03-29T10:00:02.342463,78.0
2022-03-29T10:15:02.162667,155.0
2022-03-29T10:30:02.169498,180.0
2022-03-29T10:45:01.775292,180.0
2022-03-29T11:00:02.692920,180.0
2022-03-29T11:15:02.416079,180.0
2022-03-29T11:30:02.582164,180.0
2022-03-29T11:45:01.682152,180.0
2022-03-29T12:00:01.875300,180.0
2022-03-29T12:15:01.918022,180.0
2022-03-29T12:30:02.027011,180.0
2022-03-29T12:45:02.371721,180.0
2022-03-29T13:00:02.343262,180.0
2022-03-29T13:15:01.830123,180.0
2022-03-29T13:30:02.397898,180.0
2022-03-29T13:45:02.706509,157.0
2022-03-29T14:00:02.479393,95.0
2022-03-29T14:15:02.633755,165.0
2022-03-29T14:30:02.610958,138.0
2022-03-29T14:45:02.047167,135.0
2022-03-29T15:00:02.595748,120.0
2022-03-29T15:15:02.273912,105.0
2022-03-29T15:30:02.130623,90.0
2022-03-29T15:45:02.537498,61.0
2022-03-29T16:00:02.251939,59.0
2022-03-29T16:15:02.548200,45.0
2022-03-29T16:30:02.732223,30.0
2022-03-29T16:45:01.798271,15.0
2022-03-29T17:00:01.951061,1.0
2022-03-30T08:15:02.606487,23.0
2022-03-30T08:30:02.045318,34.0
2022-03-30T08:45:03.434123,65.0
2022-03-30T09:00:05.253624,106.0
2022-03-30T09:15:04.018629,59.0
2022-03-30T09:30:02.337537,45.0
2022-03-30T09:45:02.714614,61.0
2022-03-30T10:00:02.090637,83.0
2022-03-30T10:15:02.360166,82.0
2022-03-30T10:30:02.167810,175.0
2022-03-30T10:45:02.269236,108.0
2022-03-30T11:00:02.287519,122.0
2022-03-30T11:15:02.501431,164.0
2022-03-30T11:30:01.918901,180.0
2022-03-30T11:45:02.163314,165.0
2022-03-30T12:00:02.451341,161.0
2022-03-30T12:15:02.149415,139.0
2022-03-30T12:30:02.643800,180.0
2022-03-30T12:45:01.936426,180.0
2022-03-30T13:00:02.624641,180.0
2022-03-30T13:15:02.025633,180.0
2022-03-30T13:30:02.343273,180.0
2022-03-30T13:45:02.132999,180.0
2022-03-30T14:00:01.787947,119.0
2022-03-30T14:15:02.363470,165.0
2022-03-30T14:30:02.363093,150.0
2022-03-30T14:45:02.929713,105.0
2022-03-30T15:00:02.376349,95.0
2022-03-30T15:15:02.734297,75.0
2022-03-30T15:30:02.303954,70.0
2022-03-30T15:45:02.532246,75.0
2022-03-30T16:00:02.314621,43.0
2022-03-30T16:15:02.633372,45.0
2022-03-30T16:30:02.464950,30.0
2022-03-30T16:45:02.604103,15.0
2022-03-30T17:00:01.947854,1.0
2022-03-31T08:15:02.216707,46.0
2022-03-31T08:30:02.629031,123.0
2022-03-31T08:45:02.146543,137.0
2022-03-31T09:00:06.395330,110.0
2022-03-31T09:15:03.607061,118.0
2022-03-31T09:30:02.549418,97.0
2022-03-31T09:45:02.691700,134.0
2022-03-31T10:00:02.056335,163.0
2022-03-31T10:15:02.099404,180.0
2022-03-31T10:30:01.873624,160.0
2022-03-31T10:45:02.109781,180.0
2022-03-31T11:00:02.663342,180.0
2022-03-31T11:15:02.552904,120.0
2022-03-31T11:30:01.889947,144.0
2022-03-31T11:45:02.101551,115.0
2022-03-31T12:00:02.653223,129.0
2022-03-31T12:15:02.482131,180.0
2022-03-31T12:30:02.558811,180.0
2022-03-31T12:45:01.733005,174.0
2022-03-31T13:00:01.970409,180.0
2022-03-31T13:15:02.011729,180.0
2022-03-31T13:30:02.365605,180.0
2022-03-31T13:45:02.101626,180.0
2022-03-31T14:00:02.433277,180.0
2022-03-31T14:15:01.967187,165.0
2022-03-31T14:30:02.061949,150.0
2022-03-31T14:45:02.448929,135.0
2022-03-31T15:00:02.636679,120.0
2022-03-31T15:15:02.045473,105.0
2022-03-31T15:30:01.940484,90.0
2022-03-31T15:45:02.228914,75.0
2022-03-31T16:00:01.983842,60.0
2022-03-31T16:15:02.580169,45.0
2022-03-31T16:30:02.042172,30.0
2022-03-31T16:45:02.476423,15.0
2022-03-31T17:00:01.956672,1.0
2022-04-01T08:15:02.837121,22.0
2022-04-01T08:30:02.631724,77.0
2022-04-01T08:45:01.965775,88.0
2022-04-01T09:00:06.239658,172.0
2022-04-01T09:15:03.523572,115.0
2022-04-01T09:30:02.360929,180.0
2022-04-01T09:45:02.496112,155.0
2022-04-01T10:00:02.630927,180.0
2022-04-01T10:15:02.427905,180.0
2022-04-01T10:30:02.819284,180.0
2022-04-01T10:45:02.819589,180.0
2022-04-01T11:00:02.218197,180.0
2022-04-01T11:15:02.492619,180.0
2022-04-01T11:30:02.485452,180.0
2022-04-01T11:45:01.992282,180.0
2022-04-01T12:00:02.622249,180.0
2022-04-01T12:15:02.064534,180.0
2022-04-01T12:30:02.609732,180.0
2022-04-01T12:45:01.755670,180.0
2022-04-01T13:00:03.776913,180.0
2022-04-01T13:15:03.365564,180.0
2022-04-01T13:30:01.857881,180.0
2022-04-01T13:45:02.087086,180.0
2022-04-01T14:00:02.525313,180.0
2022-04-01T14:15:02.546435,135.0
2022-04-01T14:30:01.963868,141.0
2022-04-01T14:45:02.377154,135.0
2022-04-01T15:00:02.217557,112.0
2022-04-01T15:15:02.926178,98.0
2022-04-01T15:30:03.014243,57.0
2022-04-01T15:45:02.633047,75.0
2022-04-01T16:00:02.115683,60.0
2022-04-01T16:15:01.826054,45.0
2022-04-01T16:30:01.786497,30.0
2022-04-01T16:45:02.253657,15.0
2022-04-01T17:00:02.572485,1.0
2022-04-04T08:15:02.497313,37.0
2022-04-04T08:30:02.167459,122.0
2022-04-04T08:45:01.758439,111.0
2022-04-04T09:00:02.514896,74.0
2022-04-04T09:15:03.206828,83.0
2022-04-04T09:30:04.052253,132.0
2022-04-04T09:45:01.830359,122.0
2022-04-04T10:00:02.403259,180.0
2022-04-04T10:15:02.177601,129.0
2022-04-04T10:30:02.345544,180.0
2022-04-04T10:45:02.035816,180.0
2022-04-04T11:00:02.428292,180.0
2022-04-04T11:15:02.035965,180.0
2022-04-04T11:30:02.624627,180.0
2022-04-04T11:45:02.248917,180.0
2022-04-04T12:00:02.023249,180.0
2022-04-04T12:15:02.488395,180.0
2022-04-04T12:30:02.116132,180.0
2022-04-04T12:45:02.184387,180.0
2022-04-04T13:00:02.731962,180.0
2022-04-04T13:15:02.750546,180.0
2022-04-04T13:30:02.468268,180.0
2022-04-04T13:45:01.930088,64.0
2022-04-04T14:00:02.526451,180.0
2022-04-04T14:15:01.957211,159.0
2022-04-04T14:30:01.852121,150.0
2022-04-04T14:45:02.134926,117.0
2022-04-04T15:00:01.792064,120.0
2022-04-04T15:15:02.230424,105.0
2022-04-04T15:30:02.218278,74.0
2022-04-04T15:45:01.812287,75.0
2022-04-04T16:00:02.749282,60.0
2022-04-04T16:15:02.617507,45.0
2022-04-04T16:30:02.266660,30.0
2022-04-04T16:45:02.295426,15.0
2022-04-04T17:00:01.935290,1.0
2022-04-05T08:15:01.649407,20.0
2022-04-05T08:30:01.940220,60.0
2022-04-05T08:45:02.593013,144.0
2022-04-05T09:00:02.182310,80.0
2022-04-05T09:15:02.958477,46.0
2022-04-05T09:30:05.701939,119.0
2022-04-05T09:45:02.432770,100.0
2022-04-05T10:00:02.703780,164.0
2022-04-05T10:15:02.322386,172.0
2022-04-05T10:30:02.522007,180.0
2022-04-05T10:45:02.078760,180.0
2022-04-05T11:00:02.471874,180.0
2022-04-05T11:15:02.585229,180.0
2022-04-05T11:30:02.385819,180.0
2022-04-05T11:45:02.568308,180.0
2022-04-05T12:00:01.881117,180.0
2022-04-05T12:15:02.160252,151.0
2022-04-05T12:30:02.147356,136.0
2022-04-05T12:45:02.396755,180.0
2022-04-05T13:00:02.391281,167.0
2022-04-05T13:15:01.945510,180.0
2022-04-05T13:30:02.483231,180.0
2022-04-05T13:45:02.179555,96.0
2022-04-05T14:00:01.888017,180.0
2022-04-05T14:15:02.175317,165.0
2022-04-05T14:30:02.590999,150.0
2022-04-05T14:45:02.293308,135.0
2022-04-05T15:00:01.905945,87.0
2022-04-05T15:15:02.243342,99.0
2022-04-05T15:30:01.946959,90.0
2022-04-05T15:45:02.100923,75.0
2022-04-05T16:00:01.855766,60.0
2022-04-05T16:15:02.206667,36.0
2022-04-05T16:30:02.441144,30.0
2022-04-05T16:45:02.613430,15.0
2022-04-05T17:00:02.222001,1.0
2022-04-06T08:15:02.432424,15.0
2022-04-06T08:30:02.071751,47.0
2022-04-06T08:45:02.293252,67.0
2022-04-06T09:00:02.691047,71.0
2022-04-06T09:15:01.879489,28.0
2022-04-06T09:30:05.036686,69.0
2022-04-06T09:45:01.843781,114.0
2022-04-06T10:00:02.062837,180.0
2022-04-06T10:15:02.431455,180.0
2022-04-06T10:30:02.806146,180.0
2022-04-06T10:45:02.290323,163.0
2022-04-06T11:00:01.787140,180.0
2022-04-06T11:15:02.394154,180.0
2022-04-06T11:30:02.129941,180.0
2022-04-06T11:45:02.126528,180.0
2022-04-06T12:00:02.490010,180.0
2022-04-06T12:15:01.954142,180.0
2022-04-06T12:30:02.343126,180.0
2022-04-06T12:45:01.874125,180.0
2022-04-06T13:00:02.241257,180.0
2022-04-06T13:15:02.327845,180.0
2022-04-06T13:30:01.806911,180.0
2022-04-06T13:45:02.033854,156.0
2022-04-06T14:00:01.932599,130.0
2022-04-06T14:15:02.302440,123.0
2022-04-06T14:30:02.584914,140.0
2022-04-06T14:45:01.854597,114.0
2022-04-06T15:00:02.159806,100.0
2022-04-06T15:15:02.283854,68.0
2022-04-06T15:30:01.884747,76.0
2022-04-06T15:45:02.202805,75.0
2022-04-06T16:00:02.466128,60.0
2022-04-06T16:15:02.304065,45.0
2022-04-06T16:30:02.382935,30.0
2022-04-06T16:45:01.772756,15.0
2022-04-06T17:00:02.256412,1.0
2022-04-07T08:15:02.585213,11.0
2022-04-07T08:30:02.118460,48.0
2022-04-07T08:45:02.252022,62.0
2022-04-07T09:00:02.572127,72.0
2022-04-07T09:15:02.767783,45.0
2022-04-07T09:30:02.047046,78.0
2022-04-07T09:45:02.658612,92.0
2022-04-07T10:00:02.037737,180.0
2022-04-07T10:15:02.464882,180.0
2022-04-07T10:30:02.591574,180.0
2022-04-07T10:45:02.240415,180.0
2022-04-07T11:00:01.932818,180.0
2022-04-07T11:15:02.226320,180.0
2022-04-07T11:30:02.591739,180.0
2022-04-07T11:45:02.291341,164.0
2022-04-07T12:00:02.680790,180.0
2022-04-07T12:15:02.149099,180.0
2022-04-07T12:30:02.571596,180.0
2022-04-07T12:45:01.952930,180.0
2022-04-07T13:00:02.302045,180.0
2022-04-07T13:15:02.433238,180.0
2022-04-07T13:30:02.897385,180.0
2022-04-07T13:45:02.043149,180.0
2022-04-07T14:00:04.518718,180.0
2022-04-07T14:15:03.800278,165.0
2022-04-07T14:30:04.373150,150.0
2022-04-07T14:45:02.931467,135.0
2022-04-07T15:00:02.590031,107.0
2022-04-07T15:15:02.114125,105.0
2022-04-07T15:30:02.721912,90.0
2022-04-07T15:45:02.711512,75.0
2022-04-07T16:00:02.747875,60.0
2022-04-07T16:15:02.028644,45.0
2022-04-07T16:30:03.022689,30.0
2022-04-07T16:45:01.866068,15.0
2022-04-07T17:00:02.118328,1.0
2022-04-08T08:15:01.865676,35.0
2022-04-08T08:30:01.899839,64.0
2022-04-08T08:45:01.879423,95.0
2022-04-08T09:00:02.440966,67.0
2022-04-08T09:15:02.640016,43.0
2022-04-08T09:30:01.896014,60.0
2022-04-08T09:45:02.104763,74.0
2022-04-08T10:00:02.441482,103.0
2022-04-08T10:15:02.760495,180.0
2022-04-08T10:30:01.882879,180.0
2022-04-08T10:45:02.351304,155.0
2022-04-08T11:00:02.142103,152.0
2022-04-08T11:15:02.353534,165.0
2022-04-08T11:30:01.758551,180.0
2022-04-08T11:45:02.069788,180.0
2022-04-08T12:00:02.578263,180.0
2022-04-08T12:15:01.958999,180.0
2022-04-08T12:30:02.535107,180.0
2022-04-08T12:45:02.109744,180.0
2022-04-08T13:00:02.238295,180.0
2022-04-08T13:15:02.555365,180.0
2022-04-08T13:30:02.661914,180.0
2022-04-08T13:45:01.869297,180.0
2022-04-08T14:00:01.826429,180.0
2022-04-08T14:15:02.708465,165.0
2022-04-08T14:30:02.040518,118.0
2022-04-08T14:45:01.867321,135.0
2022-04-08T15:00:01.941783,120.0
2022-04-08T15:15:02.325434,105.0
2022-04-08T15:30:02.530177,90.0
2022-04-08T15:45:01.835186,75.0
2022-04-08T16:00:02.144670,60.0
2022-04-08T16:15:02.545107,43.0
2022-04-08T16:30:01.930118,30.0
2022-04-08T16:45:02.100311,15.0
2022-04-08T17:00:02.645940,1.0
2022-04-11T08:15:02.019796,21.0
2022-04-11T08:30:02.616091,76.0
2022-04-11T08:45:02.496882,121.0
2022-04-11T09:00:02.668227,179.0
2022-04-11T09:15:01.950086,83.0
2022-04-11T09:30:02.299481,179.0
2022-04-11T09:45:02.302046,180.0
2022-04-11T10:00:01.903029,180.0
2022-04-11T10:15:02.176524,180.0
2022-04-11T10:30:02.474908,180.0
2022-04-11T10:45:02.151421,180.0
2022-04-11T11:00:02.592998,180.0
2022-04-11T11:15:02.591662,180.0
2022-04-11T11:30:02.642085,180.0
2022-04-11T11:45:02.096229,180.0
2022-04-11T12:00:02.675562,180.0
2022-04-11T12:15:01.705946,180.0
2022-04-11T12:30:02.084744,180.0
2022-04-11T12:45:02.502749,180.0
2022-04-11T13:00:01.869367,180.0
2022-04-11T13:15:01.939462,180.0
2022-04-11T13:30:02.385895,180.0
2022-04-11T13:45:02.559477,180.0
2022-04-11T14:00:02.138780,72.0
2022-04-11T14:15:02.567545,165.0
2022-04-11T14:30:02.107600,136.0
2022-04-11T14:45:02.559815,126.0
2022-04-11T15:00:01.978032,58.0
2022-04-11T15:15:02.246898,99.0
2022-04-11T15:30:01.931808,90.0
2022-04-11T15:45:02.018007,75.0
2022-04-11T16:00:02.391375,60.0
2022-04-11T16:15:02.043771,45.0
2022-04-11T16:30:02.211288,30.0
2022-04-11T16:45:02.723730,15.0
2022-04-11T17:00:02.349113,1.0
2022-04-12T08:15:02.178314,17.0
2022-04-12T08:30:02.420959,74.0
2022-04-12T08:45:02.121740,180.0
2022-04-12T09:00:02.430130,123.0
2022-04-12T09:15:02.507367,114.0
2022-04-12T09:30:02.611590,102.0
2022-04-12T09:45:01.962890,180.0
2022-04-12T10:00:02.150175,180.0
2022-04-12T10:15:01.846684,180.0
2022-04-12T10:30:02.195069,180.0
2022-04-12T10:45:02.547300,180.0
2022-04-12T11:00:02.266727,180.0
2022-04-12T11:15:02.677960,180.0
2022-04-12T11:30:02.567347,180.0
2022-04-12T11:45:02.369850,180.0
2022-04-12T12:00:02.661851,180.0
2022-04-12T12:15:02.691726,180.0
2022-04-12T12:30:02.061322,180.0
2022-04-12T12:45:02.479588,180.0
2022-04-12T13:00:02.164153,180.0
2022-04-12T13:15:02.750271,180.0
2022-04-12T13:30:01.964249,180.0
2022-04-12T13:45:02.475349,180.0
2022-04-12T14:00:02.849498,174.0
2022-04-12T14:15:01.777651,165.0
2022-04-12T14:30:01.960973,150.0
2022-04-12T14:45:02.354647,135.0
2022-04-12T15:00:02.270684,120.0
2022-04-12T15:15:02.500930,105.0
2022-04-12T15:30:02.602966,90.0
2022-04-12T15:45:02.353913,75.0
2022-04-12T16:00:02.674124,60.0
2022-04-12T16:15:02.817537,34.0
2022-04-12T16:30:02.114726,30.0
2022-04-12T16:45:02.421888,15.0
2022-04-12T17:00:01.775026,1.0
2022-04-13T08:15:02.547092,23.0
2022-04-13T08:30:02.791628,118.0
2022-04-13T08:45:02.124170,108.0
2022-04-13T09:00:02.669959,180.0
2022-04-13T09:15:02.820581,51.0
2022-04-13T09:30:01.977294,156.0
2022-04-13T09:45:02.412225,133.0
2022-04-13T10:00:02.045552,150.0
2022-04-13T10:15:02.630344,180.0
2022-04-13T10:30:02.733139,180.0
2022-04-13T10:45:02.355297,180.0
2022-04-13T11:00:02.129191,180.0
2022-04-13T11:15:02.379823,180.0
2022-04-13T11:30:02.501054,180.0
2022-04-13T11:45:02.188510,180.0
2022-04-13T12:00:02.501753,180.0
2022-04-13T12:15:01.913778,138.0
2022-04-13T12:30:02.195841,143.0
2022-04-13T12:45:02.520124,180.0
2022-04-13T13:00:02.139762,180.0
2022-04-13T13:15:02.294753,180.0
2022-04-13T13:30:02.605269,180.0
2022-04-13T13:45:02.125497,180.0
2022-04-13T14:00:02.462396,180.0
2022-04-13T14:15:02.647323,165.0
2022-04-13T14:30:01.930816,125.0
2022-04-13T14:45:02.126707,135.0
2022-04-13T15:00:02.506446,108.0
2022-04-13T15:15:01.885655,105.0
2022-04-13T15:30:02.219295,90.0
2022-04-13T15:45:02.647510,75.0
2022-04-13T16:00:01.993021,60.0
2022-04-13T16:15:02.222418,45.0
2022-04-13T16:30:02.240787,30.0
2022-04-13T16:45:02.091207,15.0
2022-04-13T17:00:02.492266,1.0
2022-04-14T08:15:02.281719,7.0
2022-04-14T08:30:02.025358,37.0
2022-04-14T08:45:02.255517,54.0
2022-04-14T09:00:02.734293,78.0
2022-04-14T09:15:01.867107,27.0
2022-04-14T09:30:02.163925,59.0
